idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,Validation hash
997,indeedeng/proctor,Java,0.93985,9,1,0.088511,13.411765,0.764706,1,13824,0.30338,131,1,1,1,1,b8a8f4c428ac2a2b970499037bce4eb1c87d0141
1176,angular/ng-closure-runner,Java,1.0,2,1,0.32329,1.307692,0.769231,1,1719,0.776622,12,1,1,1,1,e6521dad34706669c44947a4b9415965456f7635
1040,paul-hammant/ngWebDriver,Java,1.0,1,0,0.051913,5.166667,0.666667,1,726,0.379147,56,1,1,1,1,200050b41056404f0fd33652586ce286d8bf2849
33,svendiedrichsen/jollyday,Java,1.0,1,0,0.183139,2.526316,0.0,1,10455,0.483694,23,1,0,1,1,a86a9d7cb6ce74b096d33260aa291ab33370d0de
1620,bennidi/mbassador,Java,0.982301,4,0,0.232043,9.25,3.785714,1,5479,0.357262,339,1,1,1,1,04b9cd080446ac733ce1aba9ea12d6a4493c3aea
2233,saucelabs/sauce-java,Java,0.738095,1,0,0.170048,7.636364,0.606061,1,3888,0.915067,37,1,1,1,1,415e5fa383f8813d334ae13ce7fc07f65f03909c
1379,sonatype/nexus-book-examples,Java,0.35,2,0,0.057455,2.333333,0.0,0,1519,0.714286,11,1,0,1,0,5e832e84170e6efd5ab487f03cbff01a06b77f60
41,elastic/elasticsearch-analysis-kuromoji,Java,0.933333,2,0,0.256367,4.0,0.6,1,1374,0.384359,120,1,1,1,1,c70eb9cc8af7b903548e32d71281bedc315c5f77
1967,paulmoore/Java-Signals,Java,0.9375,1,0,0.258342,0.0,0.0,0,769,0.458805,20,0,0,1,0,eb4b81fd30363f210a2824c357fd95496d16531f
2066,ttsui/pending,Java,1.0,1,0,0.013201,1.451613,0.096774,1,299,0.931707,11,0,0,1,1,1b78cbea398b6a4d052f5c018536535af9961db5
2462,spatial4j/spatial4j,Java,0.924731,2,1,0.241793,11.930233,2.27907,1,10310,0.274082,269,1,1,1,1,2af8ea11ebd0a6c6441bf378371e74ea7a027900
1769,tfnico/guava-examples,Java,0.75,3,0,0.140684,0.862069,0.034483,0,452,0.841727,55,0,0,1,1,d1a08d6e3442ac986ac511b905cb6a137d327e8c
1621,geoffreywiseman/Moo,Java,0.964789,1,1,0.117313,3.563636,1.8,1,9330,0.629224,21,1,1,1,1,699afd8dd2920d7a8e9ba4a37d843863c615ee97
609,cloudfoundry-community/spring-boot-cf-service-broker,Java,0.957447,2,0,0.109382,6.4,1.9,1,2204,0.38708,33,1,1,1,1,e724fba49bc6c1c1861732976e287769b3861c4e
1132,Graylog2/jersey-netty,Java,1.0,2,1,0.120424,2.9,0.05,1,914,0.392954,14,1,0,1,1,48232b672de983545b00ab2425a4857d56f487cd
28,tim-group/karg,Java,1.0,1,0,0.005914,0.0,0.0,1,4034,0.397975,11,0,0,1,1,78f2862dc46fabf73af6e626cd47016cb6ab3a37
441,dropwizard/dropwizard-java8,Java,1.0,1,1,0.065198,7.375,1.375,1,3191,0.436965,46,1,1,1,1,d3fec0bc677d23ce4af270a3e726d13870a3e962
1744,beacon50/SimpleJDBC,Java,0.931034,1,0,0.057047,0.0,0.0,0,3299,0.273698,11,0,0,1,0,0dc734caa780d8754720281b7212893907ed80c6
2228,jenkinsci/sitemonitor-plugin,Java,0.789474,3,0,0.355948,1.046512,0.232558,1,693,0.29222,12,1,0,1,1,430cc8754379af0dea78d691dbe876c88b70bcfc
493,lenskit/lenskit,Java,0.878415,1,1,0.392309,65.881355,1.932203,1,49748,0.266154,382,1,1,1,1,ed85d9529d20dbc475c79a43f20f01d6fb233f8f
1258,quintona/storm-r,Java,1.0,1,0,0.00813,0.0,0.0,0,404,0.466667,45,0,0,1,0,5c28c8711a66eb14e48dabdeccde1f26287bf58b
1301,zkoss/zkspreadsheet,Java,0.987643,4,0,0.227939,73.652176,4.043478,1,116928,0.357513,49,1,1,1,1,682a5cb025dae853f60f4b6fc61bf1da86c65c13
2230,ralfebert/jgravatar,Java,0.714286,1,0,0.203209,0.127273,0.163636,1,295,0.322148,105,0,0,1,1,d2d1a7a5c9b57f23181c85372da7b2ce23b85514
1382,sayems/Keyword-Driven-Framework,Java,1.0,1,0,0.004203,0.307692,0.076923,1,331,1.0,16,0,0,1,1,abdf5b5dfbebe4dfb4262aa29da74f697b2b1fa7
1304,nastra/algorithms-java,Java,1.0,1,0,0.221432,7.2,0.0,0,7077,0.265119,20,0,0,1,0,38e04e9765eda9dd7f7ad8bb431615c435e2984c
236,unclebob/CC_SMC,Java,0.93617,1,0,0.003836,20.0,0.0,0,5709,0.46699,18,0,0,1,0,6667ec04ea73b1270a44eddf57f2a8aea465670c
551,ggasoftware/gga-selenium-framework,Java,0.907692,2,0,0.2694,3.0,0.0,1,9883,0.417056,11,1,0,1,1,168205ba91004976a90a7eda93d88e70617e45aa
520,Team254/TrajectoryLib,Java,0.954545,2,0,0.142363,18.0,0.25,0,2979,0.309297,12,1,1,1,1,5847e12f484bee8a1ea765adb0392440b317b2bd
2090,caelum/agile-workshop-tdd,Java,0.75,1,0,0.0,0.461538,0.0,0,613,0.319739,23,0,0,1,0,b9770f5aca042dae49ca87c27bb1207d45af8924
1232,aseldawy/pigeon,Java,1.0,1,0,0.183142,2.727273,0.227273,1,2636,0.458203,24,1,1,1,1,488c08c70a344f4348b882eca747c2fed206f4c2
1138,jcvanderwal/google-rfc-2445,Java,0.985915,1,0,0.12294,0.0,0.0,1,27912,0.46208,11,0,0,1,1,8310284b53a4a56209c78218095068ebd38043e2
720,openlvc/portico,Java,0.996183,1,1,0.303067,7.76,3.92,1,222572,0.382299,29,1,1,1,1,b29e5c235414bd362127aa5181131f387acea679
735,robolectric/deckard-maven,Java,0.5,5,1,0.0,4.875,0.6875,1,187,0.5,65,1,1,1,1,ac8e34f4bd8f7864900e49fcdbae20323895af35
2505,tomwhite/hadoop-book,Java,0.960938,2,0,0.072735,4.924242,0.30303,1,16006,0.29436,1175,1,1,1,1,472f6a86ed5865de2abde79eed1c267d0621ed00
58,wongcain/MVP-Simple-Demo,Java,0.904762,1,0,0.074586,0.0,0.0,0,1050,0.282454,169,0,0,1,0,07417f45d71ac5cbeb06b63f90e9fd436af986c4
631,sendgridlabs/vertx-scheduler,Java,0.916667,1,0,0.19842,5.555556,0.055556,1,1290,0.503413,15,1,1,1,1,fa7ea4715d4e0319498528fa814ae18ce8785e48
1181,omry/banana,Java,0.981481,1,0,0.126005,4.105263,0.105263,1,12631,0.28644,36,1,1,1,1,393f8dbd721286f79e997dab25c41771546520e0
2815,elasticsearch/elasticsearch,Java,0.987744,14,1,0.225778,372.409851,166.459015,1,452656,0.326213,15698,1,1,1,1,45a9252e0208d43072670adf884b8954a93d343b
592,NFSdb/nfsdb,Java,0.988258,1,1,0.200465,32.454544,2.727273,1,36803,0.299682,82,1,1,1,1,4f7ff90f968460f95764334a9ddb46157e4ee861
1303,jberet/jsr352,Java,0.996016,1,0,0.193908,16.608696,1.826087,1,33534,0.274596,41,1,1,1,1,efc0ad258553a24c93203ee34683ebb4427ed1f7
1387,alibaba/fastjson,Java,0.985345,3,0,0.064902,19.418606,6.767442,1,102297,0.577891,4136,1,1,1,1,436cae79bfb327f3641ac4c901e9411fc827b415
2471,tinkerpop/pipes,Java,1.0,2,1,0.171594,7.833333,1.979167,1,9274,0.517617,271,1,1,1,1,b1316c39412ece590e0f0de4be0437948295612f
2484,pholser/jopt-simple,Java,0.994792,2,0,0.327481,5.577778,1.444444,1,10844,0.664231,134,1,1,1,1,55582f0bca9414dd8b341be61a0ef9c0b84de56a
2079,hudec/sql-processor,Java,0.953086,1,0,0.157194,21.289474,3.263158,1,74599,0.257769,16,1,1,1,1,83aaf54d634673d3903abec57a91fc6b6fc8bd28
939,salyh/elasticsearch-security-plugin,Java,0.918919,1,1,0.13951,4.176471,1.058824,1,5124,0.321094,153,1,1,1,1,1d7f63db18c9f10171a8afe50dce0bd5f56000dc
2636,orfjackal/jumi,Java,0.979933,1,0,0.078718,20.555555,0.166667,1,17302,0.517603,55,1,1,1,1,18815c499b770f51cdb58cc6720dca4f254b2019
1249,asciidoctor/asciidoclet,Java,0.941176,2,1,0.267081,4.7,2.0,1,2124,0.48155,45,1,1,1,1,82282b9b7694f1a726024641bc2d85952ddab447
904,sharneng/gm4java,Java,0.9,1,0,0.36515,4.4,0.2,1,2558,0.582063,34,1,1,1,1,92f3f3b64a45f312ef6978f2367263ec64ff0c04
1279,abrookins/WrapToColumn,Java,1.0,1,0,0.258667,12.0,8.0,1,280,0.337607,16,1,1,1,1,899602654acff54684350831679e3c7a2c0c86a6
2643,Knewton/KassandraMRHelper,Java,0.935484,1,0,0.320319,3.0,1.25,1,2682,0.322884,29,1,1,1,1,b756e4edeab332fdd3ee6e839bf233a6530acd58
2717,yelbota/adt-maven-plugin,Java,1.0,2,1,0.136173,3.28,0.96,1,2767,0.436863,29,1,1,1,1,5873d29c10a0bb9a8346d50a0c36271fe1ca3f53
2057,nhuray/dropwizard-spring,Java,1.0,3,0,0.20979,2.423077,0.307692,1,970,0.525424,50,1,1,1,1,cbec0eaec6313e579f5033c0fc5501fbccdae188
2252,jenkinsci/trac-plugin,Java,1.0,2,0,0.327151,0.833333,0.333333,1,1311,0.579117,11,1,0,1,1,a377737a82615343e2322c88bd8c84b6bf38907b
1831,jmimo/netty-icap,Java,0.946237,1,0,0.255082,10.0,0.4,1,8231,0.571408,14,1,1,1,1,8853afb361b093cc442f6fef735767b4fe606835
1142,wikimedia/analytics-kraken,Java,0.743802,2,1,0.113449,5.214286,0.0,1,28627,0.271144,19,1,0,1,1,658a43dd27595e5b6a5dffe14fb4e5c3720d9026
2246,imotov/elasticsearch-analysis-morphology,Java,1.0,1,0,0.228117,0.722222,0.416667,1,582,0.255892,172,0,0,1,1,7dd6af9bfe0775ebc92513a95e0bfe8921406c3e
706,clemp6r/futuroid,Java,1.0,1,1,0.264803,6.714286,0.285714,1,507,0.390244,62,1,1,1,1,23cf0cda6c54d078e40d9ba420053ba5fc3e0fbb
2495,OpenGamma/OG-Platform,Java,0.97432,19,0,0.310703,353.733337,7.111111,1,8,0.251512,239,1,1,1,1,582b389a94b7793b17627dcc5620a8647e50017a
1022,Esri/military-features-data,Java,1.0,1,0,0.127826,3.529412,2.411765,1,5540,1.0,19,1,1,1,1,20ad73fc34385f9ac78bc274e7cab5777980df61
745,takari/takari-local-repository,Java,1.0,2,0,0.105685,2.1,0.06,1,2459,0.452599,11,1,1,1,1,1b44256202a15b748dac803e1bb70a2f75dec835
1546,ThreeTen/threeten-extra,Java,1.0,2,1,0.375787,15.892857,1.428571,1,19634,0.643864,61,1,1,1,1,cf068d0e4482375fd6ccb678558c543513fdd431
2222,agoncal/agoncal-book-javaee7,Java,0.936,1,0,0.25058,25.4375,1.25,0,26524,0.272841,137,0,1,1,1,216cc7024a48b6efc649e8feef8eaca90a0d4be5
1835,mkobos/pca_transform,Java,1.0,2,1,0.18849,0.804878,0.04878,1,973,0.363349,20,1,0,1,1,0f73f443465eeae2d2131fc0da82a7cf7dc92bc2
513,medallia/unsafe,Java,0.941176,1,0,0.23364,25.5,0.0,0,1555,0.412918,14,0,0,1,0,bc97b79ea8de2d285e8618f4caf20b6879b4daf9
81,hcadavid/spring4-rest-oauth2,Java,0.4,0,0,0.152125,0.0,0.0,1,379,0.772358,16,0,0,1,0,6002ed30ea766a952a9f029d3b81b1b1cb4492fc
2513,jenkinsci/build-name-setter-plugin,Java,1.0,4,0,0.207373,0.625,0.083333,0,172,0.467213,13,0,0,1,0,20885ec475a859ef50e2c2156a260ae183b1dced
1308,nkzawa/engine.io-client.java,Java,0.970588,1,1,0.042392,7.727273,0.727273,1,4309,0.461754,82,1,1,1,1,8519952a51baff36a2844d726876266b37ad6ffe
2357,fabiomaffioletti/jsondoc,Java,0.898734,2,1,0.089891,9.935484,3.290323,1,8879,0.318136,185,1,1,1,1,972b966721e0eaf603712e234e58926dfc0dee02
914,asciidoctor/asciidoctorj,Java,0.969231,2,1,0.188258,16.15,9.6,1,7897,0.335241,160,1,1,1,1,b1902506e70db29bdd2fd5496f1f531e5fbccd13
1404,mybatis/velocity-scripting,Java,1.0,4,1,0.161438,1.90625,0.5,1,2201,0.338983,21,1,1,1,1,09ac67473c7a2eb0d08f1a997bf2b6111deb2acf
2609,spring-projects/spring-data-graph,Java,0.933824,2,0,0.222021,33.333332,0.0,1,23162,0.34812,53,1,0,1,1,8914128ba27008912f58d44e681b7423fad1e92b
1108,staale/java-sane,Java,0.5,0,0,0.230769,0.0,0.0,1,60,0.540541,19,0,0,1,0,7bba0ee9d27557fb24fb05c432b1bba8598937f4
150,jbossdemocentral/brms-rewards-demo,Java,0.5,1,0,0.103029,0.0,0.0,1,3958,0.836777,12,0,0,1,0,439973fae6122df8e048f6ae7cc33478fcfd385d
774,tuenti/VideoRecorderService,Java,1.0,1,0,0.067993,0.0,0.0,1,624,0.267281,18,0,0,1,0,e5f203c6c39f9ad05dcb20df243975283bfa4028
329,er-mo/Android-Battery-Widget,Java,0.916667,1,0,0.167497,2.724138,0.0,1,2177,0.348235,89,1,0,1,1,3805760ccc728bf3cdc17db6a567dbda711f50cf
6,elastic/elasticsearch-lang-groovy,Java,0.857143,2,0,0.189036,1.862069,0.0,1,1487,0.657559,24,1,0,1,1,efc028edada05deadf32cb3885e5e55b0f95ad5c
943,phoet/buildr-examples,Java,0.647059,0,1,0.018315,0.0,0.0,1,272,0.573333,14,0,0,1,1,5ce199aa77cc78da477f8bf85bada81068973640
822,martar/espresso-android-set-up,Java,1.0,1,0,0.09697,0.0,0.0,0,185,0.410256,18,0,0,1,0,92ab38a487ac05ff5f57bf302c2334f2b30d89a9
734,thecodepath/ParsePushNotificationExample,Java,0.8,2,0,0.083086,1.0,0.25,0,312,1.0,18,0,0,1,1,b2983db8ea400691b56435d63d5792f91ebe7215
909,leveluplunch/levelup-java-examples,Java,0.723404,1,1,0.170017,16.266666,0.0,1,16693,0.997446,30,1,0,1,1,76176697c4f7f09007d528effa1ab29ba40e2fe3
468,ehcache/sizeof,Java,0.886792,2,0,0.279287,5.3,0.1,1,3396,0.404099,13,1,1,1,1,9e5c90b4fc0947928f0e8f0d9677b6e13535ae1f
181,tbroyer/bullet,Java,1.0,1,1,0.083246,5.0,0.0,1,902,0.707665,62,1,0,1,1,e5044b53dfb278ac07bf56585ae27b69ae1bd948
164,ExactTarget/fuel-java,Java,0.953488,1,0,0.202551,46.200001,2.4,1,10081,0.350143,15,1,1,1,1,bcc6960301ccbfbd2281c91e74078078eae38574
1897,socrata/soda-java,Java,0.897059,4,0,0.185465,4.482759,0.275862,0,10760,0.40386,30,1,1,1,1,a3cecfb9d9e4564fc0ef75d2947e1c64f95eff56
451,eXparity/hamcrest-date,Java,1.0,1,1,0.479479,3.076923,0.153846,0,2178,0.440789,33,0,1,1,1,82284afff937699b29a28fff52924a3280a9fd24
490,google/openrtb-doubleclick,Java,0.892857,1,0,0.221448,20.5,3.375,1,5906,0.2637,78,1,1,1,1,d22dcb6d15b1ae6b0e98a585c5021ee59c85c50d
1797,appfuse/appfuse-light,Java,0.721429,1,0,0.09892,3.507937,0.015873,1,9583,0.397705,17,1,1,1,1,366a4c4a2197f3c1b30211cf975d06c8594a4393
1143,plutext/docx4j-ImportXHTML,Java,0.945946,1,0,0.267877,6.0,1.0,1,6068,0.278013,26,1,1,1,1,3fc7630588e31a33a1a9b2768ac34d2d88178c22
1311,leewin12/resteasy-spring-netty,Java,0.777778,1,0,0.049005,10.5,1.0,0,630,0.253086,11,0,0,1,1,6ac54538b382439c04186e8a79938c946df713aa
2114,SonarSource/sslr,Java,0.92,2,0,0.339132,13.621622,0.054054,0,16845,0.452981,20,1,1,1,1,7026d3a5ca8e2076a9cdbf9e46d6663399695aaf
1111,apache/qpid-jms,Java,0.986328,2,0,0.231549,45.136364,0.090909,1,60864,0.488399,13,1,1,1,1,b7ca2450329e2bd14e5016336fcfb9e9531a0081
2697,AxonFramework/AxonFramework,Java,0.967833,1,0,0.154887,31.048388,1.209677,1,235052,0.45299,358,1,1,1,1,53349afa1be06e984ee0bae153ce763a164dad8f
1441,grunka/Fortuna,Java,1.0,1,0,0.152976,1.96,0.0,1,1467,0.326812,11,0,0,1,1,479a03735afd65ba7e81fb1b583100f449dc7907
1694,ldodds/slug,Java,0.989691,0,0,0.125679,0.0,0.0,1,6275,0.316659,16,0,0,1,1,0833d6776bb41f7f20eb84a63bd20a842457dc82
1910,sylvainlaurent/JDBC-Performance-Logger,Java,0.872093,1,1,0.109436,3.952381,1.142857,1,8509,0.270314,17,1,1,1,1,6c6b34c2e75a3b7ab7a815cbe982b83c417e255e
1627,sebastianspiegler/Teneo,Java,1.0,1,0,0.052369,3.0,0.0,0,1237,0.423933,19,0,0,1,0,7177a79bd6d9eca281dba3ce73b4f8c144c25aeb
1632,stanfy/gson-xml,Java,1.0,1,1,0.09666,3.655172,0.655172,1,2748,0.508534,89,1,1,1,1,574166248c5e7b55d8546a1ef69cb906936ee34d
1074,rackerlabs/blueflood,Java,0.990566,6,1,0.185987,91.0,20.666668,1,27413,0.298916,408,1,1,1,1,6557fd4fce7dedd87c51cc60be4d1c123638caf4
1902,SonarSource/sonar-java,Java,0.950749,4,0,0.234579,79.133331,4.6,1,76097,0.252132,84,1,1,1,1,f631e568f9b6a60c1d4296e22a0782e30b730d15
2231,jprante/elasticsearch-analysis-skos,Java,0.958333,1,1,0.292273,0.448276,0.206897,1,2341,0.27422,41,0,0,1,1,b08c1f017928041a308e85b63a504e1743943b76
2210,jacek99/maven-python-mojos,Java,1.0,1,0,0.196937,3.842105,0.105263,1,734,0.255459,17,1,0,1,1,075c65c6771429c6c47d31f018efa92d5f04eca0
2134,stumbleupon/hbase,Java,0.98989,5,0,0.237685,12.5,0.0,1,285978,0.252541,21,1,0,1,1,e351ae16b797c89ffd5457704494751b7a706144
2824,OpenMRS/openmrs-module-htmlformentry,Java,0.968326,6,0,0.161109,15.0,1.622222,0,36700,0.421372,30,1,1,1,1,34b6a68a722fd067dc3dd38003c9a597ea8afa4e
327,NirmataOSS/workflow,Java,0.980769,1,0,0.202527,26.0,1.0,1,4635,0.29572,25,1,1,1,1,b92f8b36dd000682e217a77f12b6be16a0558f23
442,dropwizard/dropwizard-elasticsearch,Java,0.5,1,1,0.211391,4.0,0.055556,1,779,0.524851,26,1,0,1,1,22b4e6418177f73681a73f46d961c26bf9d290ab
2587,jtwig/jtwig,Java,0.987013,3,1,0.17128,23.25,9.75,1,18,0.445761,119,1,1,1,1,254f08d8f52d3034a8c5554b2c05b0d301542671
1777,stefanhendriks/dune2themaker4j,Java,1.0,2,1,0.08561,6.716667,1.133333,1,3530,0.301752,16,1,1,1,1,6c458fd85dcb0d0a761164db245ff36f0f98130b
832,clohfink/RendezvousHash,Java,1.0,1,0,0.198324,5.333333,0.333333,1,319,0.350394,42,1,1,1,1,9596051bf71797db534f88326c4cf523348aad4b
2359,peholmst/MVP4Vaadin,Java,0.942029,1,0,0.446685,19.333332,0.333333,1,4198,0.429762,21,1,1,1,1,0b8fa825bbbdfa2542023211630a8162bb14bbc1
1950,metamx/java-util,Java,0.959016,6,0,0.235014,10.829268,0.609756,1,8678,0.331891,20,1,1,1,1,02dccb0bab36c3acaa3a8911ced34c9becf2ff50
1414,tumblr/jumblr,Java,1.0,5,1,0.273251,5.583333,2.375,1,3078,0.428937,191,1,1,1,1,373629fd545defb016e227ea758f092507fbd624
1201,siddii/jgoogleanalytics,Java,1.0,1,0,0.111597,0.0,0.0,1,6718,0.303571,31,0,0,1,1,eb53efd6b5d8247a0f1dba7a733b89de7619508c
1499,lantunes/mojave,Java,0.901163,1,0,0.296204,5.882353,0.0,1,11647,0.49941,13,1,0,1,1,24a971ed70e687d8cab981e15669d790a924b732
1894,dwdyer/uncommons-maths,Java,0.928571,1,0,0.407428,1.246753,0.155844,1,5233,0.363143,88,0,0,1,1,b7ba13aea70625bb7f37c856783a29e17e354964
86,spring-projects/spring-restdocs,Java,0.905405,1,0,0.278349,13.6,7.8,1,4631,0.466308,339,1,1,1,1,3c498dde26635c4274d722dd658ceeee90ee0c0d
1403,robert-bor/CSVeed,Java,0.9,1,0,0.146564,10.888889,3.277778,1,6096,0.305584,21,1,1,1,1,7d00732758be3a5dab6872ad86c633d5b0dfefc6
2763,bguerout/jongo,Java,0.970803,2,0,0.248223,23.052631,6.473684,1,6988,0.549763,359,1,1,1,1,1f0aed9ac1a4a331642204ae57f5b64e8ac90b6b
1481,mxab/thymeleaf-extras-data-attribute,Java,0.777778,2,0,0.043478,2.166667,0.25,1,600,0.650485,22,1,0,1,1,0589434fed919439c32f520f252a763bb2f6fd02
777,matzew/simple-websocket-client,Java,0.9375,1,1,0.330435,8.222222,0.111111,1,803,0.422222,14,1,1,1,1,67c207de9de2310feddf70cf90994b1af028b012
1922,roq-messaging/RoQ,Java,0.97619,1,0,0.231205,10.583333,4.416667,1,30486,0.288962,20,1,1,1,1,9a9cd8e014f5b3a0e3513e903bf6a2eaa929eb0e
1666,roscopeco/deelang,Java,0.991525,1,1,0.269922,5.25,0.75,1,9546,0.457048,18,1,1,1,1,b563100c363b1e9aa090832c372769d48a35813b
54,elastic/elasticsearch-river-couchdb,Java,0.888889,2,0,0.161491,3.0,0.205128,1,1883,0.555746,159,1,1,1,1,dc669a7dd5316fdcc1c33d4fa58d7290451b88b1
2227,arquillian/arquillian-extension-jacoco,Java,1.0,2,0,0.350735,0.981132,0.320755,1,1281,0.457843,18,1,0,1,1,032d716733a517639cf85e8ff0214f899a674e15
1287,metamx/bytebuffer-collections,Java,0.976744,3,0,0.192568,4.666667,0.619048,1,4438,0.307578,21,1,1,1,1,16a3a866b9da0f5111f7c5aa6b7205764ee3b5f5
1667,czunker/check_selenium,Java,0.666667,2,0,0.117424,0.5,0.4,1,233,0.911765,12,1,0,1,1,2e09f8ddbd8c588dbc960d37584f9f88d0f2743d
2443,lukas-vlcek/elasticsearch.demo,Java,0.75,1,0,0.284281,0.428571,0.047619,1,217,1.0,16,0,0,1,1,44482540817e35fda5ddbdc7f760e6f2cf34538a
2028,ops4j/org.ops4j.pax.jdbc,Java,0.945946,3,0,0.206052,4.636364,0.151515,1,5133,0.438208,11,1,1,1,1,4f6ccf9edbee1f8b999eedf903128781902b6a03
1245,google/gwtmockito,Java,0.971429,1,0,0.295982,5.318182,2.227273,1,2745,0.476003,141,1,1,1,1,a6ea4b597dbaf16f78575f114c21667dc09753d0
113,stevespringett/dependency-check-sonar-plugin,Java,0.833333,1,1,0.02916,3.5,0.0,0,18883,0.321168,13,0,0,1,1,8d2fd2ac5eaf697373842693f12bba96b8aee708
2654,spring-projects/spring-insight-plugins,Java,0.987322,4,1,0.234539,5.48,0.12,1,54723,0.501752,37,1,1,1,1,d0af5b883b8e47bfe26f1a40816903bc0580c50c
987,terasolunaorg/terasoluna-gfw,Java,0.85,4,1,0.413716,23.117647,16.823528,1,14660,0.664846,22,1,1,1,1,54951565ee20346742ba6951e4d67aa6533b6656
501,tkrille/dropwizard-environment-config,Java,1.0,1,0,0.3128,6.75,0.625,1,949,0.263889,13,1,1,1,1,d22d11d03cdc60282c50d5b49fa8d64b72d1f362
2025,jmctee/Cassandra-Client-Tutorial,Java,0.967742,1,0,0.271859,5.444444,0.111111,1,2559,0.347548,17,1,1,1,1,d3ae59389605d1bf705ceca04c1a83e77ff5e828
1009,mttkay/memento,Java,0.923077,1,0,0.018661,66.0,11.0,1,978,0.304625,170,1,1,1,1,97c7eb11108df71887569935883767e5de273895
1198,ptgoetz/logback-kafka,Java,0.857143,1,0,0.089231,0.0,0.0,0,349,0.445545,29,0,0,1,0,008e2b009a9c8ca8c22e851a5f195590bcdba082
1394,sculptor/sculptor,Java,0.88932,2,1,0.206369,27.0,7.125,1,35274,0.287203,93,1,1,1,1,cdd06e1d48b68a843874029c39a887fbac0d3bc3
589,quickfix-j/quickfixj,Java,1.0,3,0,0.076034,8.884298,0.14876,1,119873,0.377012,158,1,1,1,1,dce91e62c7525b84448b974b796a1fac436015ae
768,ptgoetz/storm-hbase,Java,1.0,1,0,0.330069,3.5,0.833333,1,1509,0.275942,14,1,1,1,1,509e41514bb92ef65dba1449bbd935557dc8193c
17,telefonicaid/fiware-cygnus,Java,0.980769,4,0,0.345942,66.0,6.0,1,11676,0.356059,20,1,1,1,1,7c8c708d365afc0d179840fde08ef4e283a6a9a3
1042,selendroid/demoproject-selendroid,Java,0.4,1,0,0.185185,2.294118,0.764706,1,419,0.917874,26,1,0,1,1,8aa982a3b15218a2dccb63fb56ed8425d53f9b8f
1447,Firebase/firebase-token-generator-java,Java,1.0,3,0,0.17801,2.473684,0.526316,1,539,0.548387,26,1,1,1,1,2c77674d276fc1bf622228af721b0b77031fed2e
2325,HalBuilder/halbuilder-core,Java,1.0,1,0,0.037426,7.969697,0.757576,1,1505,0.360277,37,1,1,1,1,73a277d844ec9616722f655dc34f8174b06b1327
285,awslabs/aws-dynamodb-mars-json-demo,Java,0.868421,2,0,0.028683,0.0,0.0,1,67477,0.421308,32,1,0,1,0,81c2536951bdfea5fbf3852b943d87c0e4a4cb32
2492,partakein/partake,Java,0.980723,2,1,0.104291,6.722222,25.833332,1,94899,0.353613,55,1,1,1,1,0464bf9d5cd146abdc3178939e7e0e99e3cffd4e
428,graphaware/neo4j-uuid,Java,0.714286,1,1,0.140568,8.142857,0.285714,1,1960,0.88503,18,1,1,1,1,761ef4e2a84baffaf07df3b0935d67024c003b55
1328,hekailiang/squirrel,Java,0.943396,1,0,0.12589,22.095238,2.047619,1,15526,0.350121,341,1,1,1,1,160f13b5de20b6154b2694cf08897b013b98e084
1748,acogoluegnes/Spring-Batch-Workshop,Java,0.760479,1,0,0.158112,3.703704,0.0,1,7442,0.554231,47,1,0,1,1,5f07095e873cb7b0a17031456e115b9d2c11d5a9
669,OpenNMS/newts,Java,1.0,1,0,0.253058,25.4,0.4,1,121349,0.256719,125,1,1,1,1,9a94292a617146b126e3a9b6e4feb7b9085e9fba
31,jacek-marchwicki/rx-java-extensions,Java,0.931034,1,0,0.210626,0.0,0.0,1,4937,0.269269,17,0,0,1,1,22c02517055153aecc6d99c9543e6c3ac5b2a4af
1341,lookfirst/sardine,Java,0.925,4,1,0.406985,3.815789,1.657895,1,6880,0.2795,137,1,1,1,1,a425600c2812967e98900ef260d90b6be7afa4c1
722,dhorions/boxable,Java,1.0,2,0,0.099369,1.4,0.3,1,588,0.372137,33,1,0,1,1,91b0004e597161ed1be051a81c9d7ef229567910
951,OnlyInAmerica/Android-JNI-Gradle,Java,0.666667,1,0,0.28382,0.0,0.0,1,320,0.259259,11,0,0,1,1,59680873b55580f08d886baef69713236197803f
2646,kolorobot/thymeleaf-custom-layout,Java,1.0,1,0,0.081897,1.0,0.666667,0,217,0.593333,19,0,0,1,1,0661bb8bd22342b612a7f2360bf67e36208ce86c
214,tracee/tracee,Java,1.0,3,1,0.050579,41.200001,12.8,1,10445,0.582966,22,1,1,1,1,15a68e435248f57757beb8ceac6db5b7f6035bb3
989,maxmind/MaxMind-DB-Reader-java,Java,0.916667,1,1,0.109071,7.0,0.866667,1,1733,0.58676,24,1,1,1,1,e78821d725e122de2195dbc00bf2b381c9fedd56
1164,noctarius/castmapr,Java,0.94,1,0,0.183646,2.555556,0.777778,1,5512,0.514657,14,1,1,1,1,3fae3a0ba250630f1ead15443803622cd7f3e770
326,google/java-thread-sanitizer,Java,1.0,2,0,0.143696,2.672727,0.0,1,4093,0.517322,16,1,0,1,1,175f0bfd3ac6a0a5d63430f6d99df42655550fd3
