idx,repo-idx,merge-idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,repository
559,3712,433,refs/remotes/origin/issue-863-double-histograms,f89692a57c33f2a4365b48c9af3b401e1eabb6c6,c9dd60aad3035b998c2a2ec47965e79abca89d14,15db0cbaa2d35402d73bd053ea30726bbe31b772,,True,135.0,0.0,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,True,0.0,Tests_passed,23f4fa9c4fcaf7e0cadee97e94151e1d424cdc8ebeae66077f1faf2dbbe00abc,True,True,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Tests_passed,3db6ec891db80ae759c5c4787876d98ebcb6001edb8c314877041f23fde2f3af,Merge_failed,,dropwizard/metrics
560,3712,434,refs/remotes/origin/issue-863-double-histograms,c9dd60aad3035b998c2a2ec47965e79abca89d14,a89653f766e2cd5e8fa65f4867e64da6179ecf96,1f9caec13467843bbe2ecd39c981610d584fd424,,True,136.0,0.0,Tests_passed,9de50244ad6eb29d31113568fe00fada9b362a6fc905900cd1998b1c76cd82da,True,0.0,Tests_passed,f70dc7a69efe483f41be165868373f36213234bfe5990ae35fdb445b890d9452,True,True,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,Merge_failed,,Tests_passed,0a2f78e37a603a25cd91b1e4976a195ff47771565266bff343ff10f08799a3b2,dropwizard/metrics
561,3712,435,refs/remotes/origin/pull/1004,0ccbd4cac3405843e14368ad8e385a755dae50c3,14b7861a30114931112a293e7a2df4ff1b48ad05,aa90e0044cb4daa4f876fbf4c8d253c0af6e2c71,,True,686.0,0.0,Tests_passed,e3dc0ee4ea44b02eafd734dc1b296affb7c875155d9464e140d92f98e8009d91,True,0.0,Tests_passed,ece3c148f222f07e82368077b1bb7bbf777ca6c413e56c819dacc46ba4f6e3be,True,True,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Tests_passed,ce9226d47678f740e3fb8193296c7f911003808c8dae109bbd9ded3331e1bf4b,Merge_failed,,dropwizard/metrics
562,3712,443,refs/remotes/origin/pull/1004,c5d91b3410cc28d409238fb2d78e666378d32022,76fdc3b91f35b544edc6cc5d46f2a09606c047fa,ba7715a19e3f52747a4fc4de91353d0b3efe31bd,,True,613.0,0.0,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,True,0.0,Tests_passed,e1e05f56422acb3fa89c63643f7ac1819ca9277d29c0042a46c7e87882461b61,True,True,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Tests_passed,33e6b088c76aeaf4fea9a58c334c1d3e827badcf27b5c5be22952de39d240728,Merge_failed,,dropwizard/metrics
563,3712,444,refs/remotes/origin/pull/1004,76fdc3b91f35b544edc6cc5d46f2a09606c047fa,d1e5c9bc60da4e8abd270b36770a806df93ee8a3,e5e7da8770d6d147588c75fb4ef4af96565f0e66,,True,45.0,0.0,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,True,0.0,Tests_passed,50576adbe2ebc72a9e0be54f083f960ef0870259c5a29b100a662d9058b9123c,True,True,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Tests_passed,29ba8fa8bf0b020dda5719cedd33d4f3e42c71753ee38aa96b23b336d2de607c,Merge_failed,,dropwizard/metrics
564,3712,445,refs/remotes/origin/pull/1004,d1e5c9bc60da4e8abd270b36770a806df93ee8a3,1769cf563a276de4042f90a8aa1d720c0f487e85,5cb844ef0f670993134a35ac3b3eef02e6d1b47c,,True,34.0,0.0,Tests_passed,18e49b3f56de4252c6d58065ce5cc2549449bf8e8ef6c164a594d9cc7cc2e58c,True,0.0,Tests_passed,94e0b67199ab9318d920a230279817e28ef15a0bdaa09a7c064bff7fa0c2516b,True,True,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Tests_passed,74de7ba0ec640c51163dc8e99df4985750051f2e29f325f61324e604bc5075bc,Merge_failed,,dropwizard/metrics
565,3712,457,refs/remotes/origin/pull/1004,569ae4092de436b5d1a21973c3e82be4a79d8902,d17ba923ed8766515182644525ae78491c1d65a0,02496541dcbfa33fe7051c081bf5f359187a1f27,,True,338.0,0.0,Tests_passed,d878ad9745dac28ba9f6b050e2af495a25e274cd49f6bb67a07db3012e6a2279,True,0.0,Tests_passed,8ce88e5e8c904bac8eb7b3147d37eddcd3f024943816f99a691a624264297069,True,True,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Tests_passed,4f421929294f0a1168992155aeefb757c9feea0a29c4b090f3fcddce0331005d,Merge_failed,,dropwizard/metrics
566,3712,458,refs/remotes/origin/pull/1004,4112b29b85630c2b0c0fb84176a27d30299e486d,258e80b25473184535df4f0c7ec9a80554b21f6a,869742e955cbbaa421aca6d2a0f0b5f8726effc0,,True,335.0,0.0,Tests_passed,bc65eef0cc59a86b3d8065b1b845a62ad6816b9e98e38ee4d63aee6e9b9ada28,True,0.0,Tests_passed,76b42d40adb691d5c5dfe800ec71fba6793de5be387ebc1e7a2ad2c8696ef4d9,True,True,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Tests_passed,c5008bc907c1ceb023db136b0f9f5c9a4d9a961945efafb6849870de710d9b97,Merge_failed,,dropwizard/metrics
567,3712,459,refs/remotes/origin/pull/1004,068821a9798ddf81c4fd457b8fe1df09a0a99e22,097dc4791cca51f2e8d36bb6b3e97353ddd087a6,2fa3f3c06d58afc88f97602afce9ff05b698c8a1,,True,350.0,0.0,Tests_passed,58a771c594c7122421d0d50a3601a07b1b8f124bf5bca95a889ced75e0034bc5,True,0.0,Tests_passed,35e25146daccf2f8821ea901f79399e828fe5280b5fa7d0144a1f31ab3f269a2,True,True,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Tests_passed,a0f593e1ee481618b99f2c227899874a4facadca261ea0ec27ad6d5b4fcecdf8,Merge_failed,,dropwizard/metrics
568,3712,484,refs/remotes/origin/pull/1004,bcc0c3a8da4cc67437d31934bb2a018b7b420135,86f497495f389b5dc13e96124257003ad5ec907e,ceee039f47354653c82d9d3ecaad548e12ea7b64,,True,81.0,0.0,Tests_passed,b7a7d00ee619f315a50cece8b5c4ddfb24e1755fd41f3ae525042d2b57ebf703,True,0.0,Tests_passed,014307e27dfd51d12b404f0c90d35aa75f1183b8032a8a41192165b657369ff1,True,True,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Tests_passed,a7d52c9560233b845953d67a3b36dfa8cf2dbd41c2ef93de9eb879cf85a98d60,Merge_failed,,dropwizard/metrics
569,3712,490,refs/remotes/origin/pull/1004,4984fb69803d92486fc74ade2b702064b49dd927,c9ed8fb24b2059c71e132e98e36a9c5c12976982,ed037a0782e1e24b796371eb142c9bb720757273,,True,3.0,0.0,Tests_passed,561a9a4c65a20f3d6f8359d78cd1ec28e56bb91476ab3a537739960861656294,True,0.0,Tests_passed,6a4e8db4e79fd4f52d536916e0f4a3f4a6f14b002388d776d856edebb1fadc4f,True,True,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Tests_passed,40b878f46e5b526a0048af16f632c161c070a92e075bfa8115aee1c70f124703,Merge_failed,,dropwizard/metrics
570,3712,497,refs/remotes/origin/pull/1004,04caccec9d229dc709402b135b33bc2ec634abea,ecc52fff24db8426dd913ff5cf98095a0bf3df73,0aae3a010ac7144364e413ed727b90a57245918a,,True,71.0,0.0,Tests_passed,07dbe2d4f4adf52a04c5dae1504fbd130ededfe1e5e21704818b0f66dcbfbf22,True,0.0,Tests_passed,2ecfe6844689d15946f07a2dcdc7f6050c26348a08b9a923d1196e08585a1262,True,True,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Tests_passed,c791b2d9184aef5791a956b3071b697ced0eba4063e0a9511f26be84fc1e537e,Merge_failed,,dropwizard/metrics
571,3712,500,refs/remotes/origin/pull/1004,917e166ce03525e23f5e3da5f50304822452d67c,c771ea5daf1092f8d54f1bf62f5715970b4b339d,f54aa356ba4035d96e57e1941e4447b7b6c4cf2d,,True,59.0,0.0,Tests_passed,83264a76905178c085527ecc21d6465bbefb7fc3ff1b4aab56e6abb2a0a94095,True,0.0,Tests_passed,5fd9e1837d69fd502dcb4dc72056b5345617da909aeff38c00826ddb81e86b71,True,True,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Tests_passed,c57e4f16991dbe3c68b20bd46f3a3d5885bf3b7b466d53ea59a2c6ef505fe8d8,Merge_failed,,dropwizard/metrics
572,3712,502,refs/remotes/origin/pull/1004,d003e339010c0a58ca0da23a475218fc72ab8169,2f5bd87ddf47af810aa4e58e973277dcbc4ec378,21473093873008d8272c2ab2b1191f567daa33c0,,True,3.0,0.0,Tests_passed,98b93267c4757f5f217ee75005f6678e14cdfb83e8f4a10fe5a1e251597db956,True,0.0,Tests_passed,1193b15e402206cb6138333a26c4c8e9f8654c334ad144869f98f512f6f12c17,True,True,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Tests_passed,984a116957df7c9cdd2d81eaf0c38945f6e1dce641e5bda945729a297af9e6f4,Merge_failed,,dropwizard/metrics
573,3712,519,refs/remotes/origin/pull/1039,c9683f01930923dfbc7b458588fbca37b53bd4df,b397227862ad34315585609b195d56f85ddf6f5a,77187a6a301779cb7f4c48e630ba8810067a288c,,True,146.0,0.0,Tests_passed,9cd5755a09206f544e5575714dd1f7679be1a7d0281b26646d48c2f666bbc030,True,0.0,Tests_passed,b02ae9ba9f729d19a767496224f03623c612a6dcf72a1b2dc51c9756f981a4b8,True,True,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Tests_passed,4fffbe6bd5bb7ec13334ae06fb00a875007f1d85104fb99a9cb143baacc55bfa,Merge_failed,,dropwizard/metrics
