idx,repo-idx,merge-idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,adjacent_ignorespace,adjacent_ignorespace_merge_fingerprint,imports,imports_merge_fingerprint,imports_ignorespace,imports_ignorespace_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,version_numbers_ignorespace,version_numbers_ignorespace_merge_fingerprint,repository,Oracle tool
25867-65,25867,65,refs/heads/revamp,0f1b692d24271dde674a81f4d7d0abd5d5a9404f,591b3a480bfcbea6d8772406ccd3491aef1b8823,ef923af47dac078cb3a7f033fdac1f08d3490ef6,,d5500b0ccb2301385d78129cb0930fdec71afbb2e5d176ad4ce08af88ccb9881,Tests_passed,d0f66b07d1147c7830d60f74a1bf68272a34076e689913e88d212feb5418a5c3,Tests_passed,True,True,True,True,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,fedc5c1cf3ef6665a04ee5e8a34e25827bf57b36cb972f4b3656feb58432f4fb,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,05bd92b5edbb2c4a7764016df200894ba4819a728c96029eb3e6ee3493cbf648,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Tests_passed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Tests_passed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Tests_passed,8804601814070bdc0f5ffa19c39641697d7b9070d6efcec071bb99caa25b0d81,Tests_passed,8804601814070bdc0f5ffa19c39641697d7b9070d6efcec071bb99caa25b0d81,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,Merge_failed,acc2ebe347c5537e9ffc66019688b461285af8209b0130c985f2fa153dcf84fe,tridentsdk/tridentsdk,Tests_passed
25974-42,25974,42,refs/heads/master,04cfb95aea9251928bad514de13886753e678fe0,4f990da110db3c7ad1bb755d866183fadea4a0a5,90ef8b31ab73d47fe821211816c98996c130e1e7,,0b9f68369d615a14b5e09f6e5a7c5896d85c492c5da5494fdf826b29ceff426a,Tests_passed,ca2e4734c5c30c472ba0d82c281f0349a062b3d6f2d254a0920f09db3f4594c4,Tests_passed,True,True,True,True,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Tests_passed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Tests_passed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Tests_passed,8214575d76bcbe5ab357564d001c55cf3911bc3c9f24b375e8c8ea248f9dae4b,Tests_passed,8214575d76bcbe5ab357564d001c55cf3911bc3c9f24b375e8c8ea248f9dae4b,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,Merge_failed,128e5fbb9f1a7e378c4acc125dd72ea014153ffa79fcfdfe458aea11ffe1c3ae,univocity/univocity-parsers,Tests_passed
26522-348,26522,348,refs/remotes/origin/master,c76a79e34f49691a0edff18ab793d26a15a0d4f7,f927fef1ba5daa060a6a7bbd256215db0185bf91,6b0125d6053e3c8321290f443c72636df23cb5ec,,39d91badef5eaaa43acf1caaca485d6033c96f137a69f2c9cc2e8572c750ea58,Tests_passed,54c705c34c89bf718f783cb765c93f50a1f086656c3d8dd62c60a124c7f2deff,Tests_passed,True,True,True,True,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,39d91badef5eaaa43acf1caaca485d6033c96f137a69f2c9cc2e8572c750ea58,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Tests_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Tests_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Tests_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Tests_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,Merge_failed,b7bf72a2a98395f4a43559829c3f33af3b8f26c1715bda1884e2597c3305cb1e,fasterxml/jackson-core,Merge_failed
26522-352,26522,352,refs/remotes/origin/master,cf297d8911b9bdbe1fde50ff9a9e540d64fc0e7c,ef36e64ce654469cc7189af8dc3a594528ae11ee,c053aa0c78df2888a3afde023ffbf74e1c6fd13e,,b7d842950c8f6080e333e96fc8b31fb7e0a819eb372383a96e62c9231374b47d,Tests_passed,13c83e028b8f2a9985cacbed797d2a7396a4d2df1598577046bb74ee4e9652f0,Tests_passed,True,True,True,True,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,15833556e72e4579a93a1a817fed56f8f5ca895821cd61ece3077c051d872b19,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Tests_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Tests_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Tests_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Tests_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,Merge_failed,790bdae70511bdd0f947c72f8cc2d73fc6d753654a6686461202f54ac0052b77,fasterxml/jackson-core,Merge_failed
26522-371,26522,371,refs/remotes/origin/master,c5cf8401854ba3e8eb70afc2d4631bd80b13037a,64a49cb5a81319f3417b5243b4a0e2aa25c1e04a,74ca3ac34c37ff87ce0108d42d91d313e4222057,,2e1fa42363ef25177cfc29a6a7c4e812428737d676f4f8db90cd48c4a12117a2,Tests_passed,0b398a2ae9c218d19ecbbbc1ad1868d2441d192cacafe9bd75d15a5716ad67fe,Tests_passed,True,True,True,True,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,2e1fa42363ef25177cfc29a6a7c4e812428737d676f4f8db90cd48c4a12117a2,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Tests_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Tests_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Tests_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Tests_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,Merge_failed,5a1bdf44091063f97cdacd5e981a00b3a0ffff6d88e3fe2709be7dd337f19a01,fasterxml/jackson-core,Merge_failed
26522-379,26522,379,refs/remotes/origin/master,03867573587f0339d4ffc7b9cc8be66b65d81939,ac630741359950caed5cdc496397650e6f8e6d02,4858a747e0dcefe9353965f63dfe6d2336b3acd8,,394db702c3ca8d135cd83aaebe347c0c77f5626bd462cd34f1053912654b90f8,Tests_passed,b14bb47ece7b74fbbf66c5f66af2c650b1a8c05767d9c819fe782dd76b305f1f,Tests_passed,True,True,True,True,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,394db702c3ca8d135cd83aaebe347c0c77f5626bd462cd34f1053912654b90f8,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Tests_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Tests_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Tests_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Tests_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,Merge_failed,bfbff4d7cda0bd175f08ca359815a008e69eb70ad272b1c62a3075eadd187cf4,fasterxml/jackson-core,Merge_failed
26522-396,26522,396,refs/remotes/origin/master,410da54ab9ac6faa59810324e91f8793b3a185d4,7bb08118150960a6011e048c4498fcfcf81a1685,2a87b6f50652df03c6c92d8a0db7790464faeea1,,93666175d4aaee304ebc758013078ad210f33f14f225d6d9657278861944a1c3,Tests_passed,99a9e1073704b3effe7dbc4122072c52b8ef45b5646114c30b152ebd5f13e9fb,Tests_passed,True,True,True,True,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,93666175d4aaee304ebc758013078ad210f33f14f225d6d9657278861944a1c3,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Tests_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Tests_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Tests_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Tests_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,Merge_failed,7539b8010fb6f22c621730ebf28eb10c1c305e303ea00d059b970d2babb95ff9,fasterxml/jackson-core,Merge_failed
26522-415,26522,415,refs/remotes/origin/master,055490cf58f561948b989bc3d3233913515363a1,e0d15fbfd819dd6b032675f4fde9d1815795fed6,0b31574d7bea6a229eb76ade99173c2afac9a424,,473644b0f3094b122b29bc7771a2cbddeeaf1b0030335c94ac49a513c7f938a1,Tests_passed,dfab95bd3bb48aa1ae2debc6e5be317697ed1e80d3f4361ed988ee03dca5469b,Tests_passed,True,True,True,True,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,473644b0f3094b122b29bc7771a2cbddeeaf1b0030335c94ac49a513c7f938a1,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Tests_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Tests_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Tests_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Tests_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,Merge_failed,368f2fb9dce97e1f6921e1fb03d5e4ceee86182197dae4a0291b4559b14956d4,fasterxml/jackson-core,Merge_failed
26522-455,26522,455,refs/remotes/origin/master,cb4b3c07d3df642d41417bd172940094ee6e4a84,6db2b7eaf38a2dd48e0b86ba06ac5c9b2fe9b5ea,eb112e6a483b273a7ac5b4fea6b42229e9a351f0,,67968b71513cbb0099f9b1fa63d3dd83710512d9d692ba7d82402a025568c04f,Tests_passed,1777c716f3145313aad609394d360c4f7667cd49f3c9ee3c63a640f8800d5b5d,Tests_passed,True,True,True,True,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,67968b71513cbb0099f9b1fa63d3dd83710512d9d692ba7d82402a025568c04f,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Tests_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Tests_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Tests_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Tests_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,Merge_failed,073db32730aebf32285393e2f8293ee9badc9052efc7bf79e7eb7bdbb709e83a,fasterxml/jackson-core,Merge_failed
26522-472,26522,472,refs/remotes/origin/master,7b1b58b1626fa71e9fd6e6598c1bda2308597de8,5b91c61a84864ef5e54e6143503fd85dad25a794,97b13e62cdd2b05f41f527813308a04069f9c62b,,f9e04ecf1bf3aaafbdea80d3149e5ce33ec9f86a6cad4a61c76e82120c6e2292,Tests_passed,94080f08f7823d919787682a22bea0220235a0cf2a44b171230f008432cfb187,Tests_passed,True,True,True,True,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,f9e04ecf1bf3aaafbdea80d3149e5ce33ec9f86a6cad4a61c76e82120c6e2292,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Tests_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Tests_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Tests_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Tests_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,Merge_failed,8eadddf768c9adb054f50515cb376580681513945ec1dafb274feaab1617438c,fasterxml/jackson-core,Merge_failed
26522-473,26522,473,refs/remotes/origin/master,5b91c61a84864ef5e54e6143503fd85dad25a794,36dc9e8e50a91a37252dba924a1524a9bfee7418,d5673d2e9ffa1357bad7bc3665051245447a47ce,,72225eaf690ef5b71ec92037d762110fa8acba957086028b7567648f7dea8893,Tests_passed,f77dd6121cd4fed9400db3247faa88a8d0ba19bee20f21e1387950cf257deab9,Tests_passed,True,True,True,True,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,72225eaf690ef5b71ec92037d762110fa8acba957086028b7567648f7dea8893,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Tests_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Tests_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Tests_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Tests_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,Merge_failed,c9d6603f2a30deeae6b56fd7b1267f26bf97adac0275a5495baacd82c1063f83,fasterxml/jackson-core,Merge_failed
